Driver_Age,Vision_Quality,Driving_Speed,Weather,Accident,Severe_Hospitalization
45.0,92.6,60.0,Rain,0,0
63.1,81.9,61.7,Clear,0,1
63.7,79.0,65.2,Clear,0,0
39.1,98.6,46.8,Clear,0,0
26.9,100.0,87.0,Clear,0,0
60.4,75.5,58.1,Rain,0,0
26.6,95.1,63.2,Clear,0,0
56.8,86.7,73.9,Clear,0,0
64.5,79.2,61.2,Rain,1,1
64.9,85.9,73.4,Rain,0,0
68.5,75.1,64.2,Clear,1,1
76.5,68.3,56.6,Rain,1,1
51.5,74.4,65.1,Clear,0,0
66.9,75.6,65.3,Clear,0,0
59.5,76.1,59.3,Clear,0,1
30.5,99.8,66.5,Clear,0,0
19.7,86.4,85.4,Rain,0,0
37.1,95.1,70.9,Clear,0,0
47.7,83.1,68.5,Rain,0,0
59.3,77.6,74.4,Rain,0,0
74.9,45.8,56.1,Clear,0,0
31.1,91.0,74.9,Rain,0,0
26.4,100.0,70.6,Clear,0,0
82.6,38.9,58.5,Clear,1,1
25.2,100.0,80.6,Rain,0,0
50.1,100.0,76.2,Rain,0,0
57.2,86.4,58.5,Clear,0,0
54.3,81.0,60.9,Snow,0,0
23.8,100.0,85.6,Clear,0,0
21.8,94.1,81.0,Snow,1,0
25.1,93.1,68.1,Clear,0,0
57.2,72.1,77.4,Clear,0,0
54.5,92.8,48.4,Clear,0,0
33.7,90.6,81.6,Clear,0,0
60.7,84.4,50.3,Clear,0,0
72.9,53.8,76.9,Rain,1,1
20.8,100.0,63.4,Clear,0,0
51.4,80.6,78.2,Clear,1,1
64.2,80.4,60.7,Clear,0,0
34.9,100.0,69.6,Clear,0,0
38.6,98.1,73.6,Rain,0,0
59.1,83.4,69.9,Rain,0,0
78.2,35.5,46.9,Snow,1,1
72.3,87.7,50.1,Clear,0,0
57.1,98.3,70.9,Clear,0,0
66.9,82.4,43.4,Clear,0,0
42.4,84.2,64.4,Snow,0,0
60.9,81.9,93.2,Rain,0,1
49.2,83.2,57.8,Clear,0,0
30.7,100.0,86.4,Clear,0,0
65.0,83.3,55.3,Rain,0,0
55.3,78.8,70.2,Rain,0,0
42.0,86.6,76.9,Rain,0,0
79.1,56.4,66.9,Clear,1,1
19.4,100.0,77.4,Snow,0,0
39.2,100.0,91.4,Clear,1,1
21.8,100.0,72.6,Snow,0,0
69.4,68.7,61.8,Rain,1,0
65.0,55.2,63.6,Rain,1,0
40.2,93.5,59.9,Rain,0,0
63.3,81.9,59.0,Clear,0,0
44.5,90.5,71.0,Clear,0,0
68.7,72.8,55.4,Clear,0,0
48.4,77.2,92.2,Clear,0,0
45.6,93.4,60.6,Clear,0,0
80.6,48.8,66.7,Clear,1,1
34.8,98.7,81.8,Rain,0,0
26.1,100.0,76.6,Clear,0,0
57.2,89.2,55.7,Rain,0,0
82.9,34.9,46.3,Rain,1,1
43.3,89.3,64.7,Clear,0,0
22.2,99.1,60.5,Clear,0,0
40.7,91.8,60.9,Clear,0,0
51.9,94.4,51.6,Rain,0,0
28.8,100.0,89.1,Clear,0,0
62.1,99.0,68.5,Clear,0,1
84.8,51.2,61.1,Rain,1,1
48.3,88.5,73.8,Clear,0,0
41.8,59.8,72.2,Rain,1,0
44.8,99.2,83.9,Clear,0,0
25.7,92.6,70.8,Rain,0,0
77.2,45.6,57.4,Snow,1,1
45.8,85.7,76.4,Rain,1,1
43.9,86.0,56.4,Clear,0,1
62.2,87.2,93.3,Clear,1,1
47.6,75.7,68.4,Rain,0,0
61.4,74.0,64.0,Clear,0,0
22.1,100.0,90.9,Clear,0,0
72.5,68.1,67.3,Rain,1,1
81.0,47.9,55.2,Clear,1,1
61.5,76.3,63.9,Clear,0,0
82.0,32.7,39.4,Snow,1,0
28.1,91.9,70.4,Clear,0,0
50.0,89.1,72.4,Clear,0,0
58.3,95.8,68.3,Rain,0,0
57.0,68.0,76.6,Rain,1,0
44.9,87.5,68.0,Clear,0,0
40.7,80.3,57.1,Rain,0,0
26.5,83.4,87.2,Rain,0,0
44.2,97.2,83.9,Clear,0,0
28.9,100.0,84.6,Clear,0,0
67.2,79.5,58.7,Clear,0,1
32.0,100.0,84.8,Rain,0,0
21.9,94.6,112.7,Rain,1,0
55.0,81.7,66.3,Clear,0,0
57.9,100.0,50.9,Rain,0,1
76.4,51.8,50.8,Rain,1,1
56.7,90.4,70.8,Clear,0,0
41.1,90.8,54.7,Rain,0,0
71.8,50.1,60.2,Clear,1,1
54.2,69.2,69.3,Snow,1,1
23.3,93.2,93.2,Clear,0,0
55.9,93.3,77.9,Rain,0,0
78.8,54.3,64.3,Rain,1,1
44.6,96.7,47.8,Clear,0,0
37.9,84.2,81.3,Rain,1,0
27.6,100.0,83.2,Rain,0,0
28.1,88.2,78.5,Snow,0,0
47.0,90.1,51.1,Clear,0,0
57.9,84.0,56.3,Clear,0,0
23.4,96.4,66.2,Snow,0,0
81.0,53.6,34.7,Rain,0,1
68.6,66.9,59.7,Rain,1,1
57.3,73.5,56.3,Snow,1,1
73.5,60.9,84.1,Clear,0,1
23.4,94.7,76.2,Clear,0,0
49.9,100.0,80.2,Clear,0,0
60.2,88.5,47.4,Rain,0,0
73.5,57.5,52.5,Rain,1,1
70.5,59.6,60.0,Snow,1,1
36.6,77.5,63.5,Clear,1,1
81.0,34.5,50.6,Rain,1,1
26.3,97.6,74.5,Snow,0,0
76.6,64.7,54.2,Rain,1,1
83.1,46.8,72.5,Clear,1,1
29.9,97.1,79.0,Rain,0,0
66.4,75.3,65.4,Snow,0,0
20.7,100.0,84.3,Snow,0,0
45.2,85.0,75.3,Rain,0,0
52.6,99.9,65.3,Rain,0,0
56.9,82.9,61.2,Clear,0,0
80.7,42.8,56.6,Clear,0,0
63.0,64.3,73.6,Snow,1,1
50.2,85.5,78.4,Clear,1,0
72.2,70.5,55.9,Clear,0,1
81.7,32.6,62.2,Clear,1,1
19.5,93.4,77.5,Clear,0,1
83.8,42.4,54.0,Rain,1,1
23.8,85.9,73.0,Clear,0,0
72.6,71.5,56.4,Snow,0,0
36.8,88.2,85.9,Snow,1,1
26.9,93.3,77.4,Clear,0,0
47.5,79.2,69.6,Clear,0,0
61.1,85.8,48.3,Rain,1,1
43.5,100.0,66.7,Rain,0,0
21.7,100.0,76.1,Clear,0,0
58.2,77.0,55.6,Clear,1,1
78.5,58.0,56.0,Clear,0,0
43.7,87.2,65.4,Clear,0,0
32.5,100.0,75.0,Clear,0,0
47.7,94.6,69.4,Rain,0,0
21.2,75.2,69.1,Rain,1,0
73.0,54.0,54.0,Rain,1,1
73.4,68.7,58.6,Clear,0,0
57.4,85.5,76.1,Rain,1,1
41.7,82.3,73.1,Clear,0,0
71.6,60.3,51.9,Clear,1,1
55.2,69.9,69.1,Rain,1,0
73.3,60.5,74.9,Rain,1,0
60.3,100.0,72.2,Clear,0,0
70.6,74.3,64.5,Rain,1,1
58.1,100.0,71.2,Snow,0,0
45.7,96.0,83.3,Clear,1,0
82.2,48.2,65.1,Rain,1,1
54.3,100.0,71.2,Snow,0,0
58.5,86.8,74.5,Rain,0,0
32.8,92.6,63.3,Clear,0,0
59.9,91.5,48.2,Clear,0,0
56.3,96.3,66.3,Clear,0,0
30.4,91.2,75.7,Clear,0,0
22.0,92.6,73.0,Rain,0,0
58.5,84.9,72.1,Clear,1,1
69.2,77.9,40.9,Snow,0,1
53.1,92.4,60.6,Clear,0,0
33.2,82.5,69.1,Rain,0,0
62.7,97.4,45.8,Clear,0,0
23.4,92.7,92.8,Clear,0,0
47.6,86.0,54.6,Rain,0,0
28.9,88.4,69.7,Clear,0,0
30.4,100.0,84.1,Clear,1,1
31.6,96.5,81.0,Clear,0,0
43.9,82.8,58.6,Clear,0,0
21.4,100.0,85.5,Rain,1,1
44.7,95.5,72.2,Snow,0,1
52.3,84.8,89.6,Clear,1,1
50.4,93.8,71.1,Clear,0,1
43.6,83.1,68.3,Rain,0,0
74.2,55.1,48.9,Snow,1,1
27.7,80.0,68.7,Snow,0,0
51.9,75.9,58.2,Rain,0,0
22.2,100.0,92.0,Clear,0,0
22.8,100.0,78.3,Clear,0,0
56.4,85.1,70.3,Clear,0,0
55.9,98.1,80.0,Clear,1,1
76.8,51.5,32.9,Rain,1,1
55.4,83.1,77.8,Rain,0,0
82.3,40.1,54.8,Rain,1,1
21.3,97.7,83.0,Clear,0,0
24.6,95.7,69.1,Rain,0,0
21.0,100.0,71.3,Clear,0,0
30.4,96.2,79.9,Clear,0,0
54.3,91.2,89.3,Clear,0,1
61.3,90.9,72.7,Rain,0,0
21.1,100.0,91.4,Clear,0,0
81.4,34.1,52.7,Rain,1,1
74.4,47.8,51.4,Clear,1,1
37.9,93.2,64.2,Clear,0,0
23.2,96.6,73.0,Snow,0,0
29.4,96.1,54.9,Clear,0,0
26.5,96.5,69.3,Clear,0,0
26.3,100.0,71.1,Clear,0,0
52.7,75.5,64.3,Snow,1,1
34.5,77.5,74.7,Clear,0,0
42.0,93.1,74.0,Clear,0,0
84.3,31.9,53.3,Clear,1,1
63.8,84.2,55.8,Clear,0,0
81.6,46.1,34.9,Clear,1,1
27.6,100.0,70.4,Rain,0,0
43.6,77.7,60.0,Rain,0,0
55.2,80.7,69.8,Clear,0,0
23.1,100.0,87.0,Rain,0,0
18.3,100.0,89.3,Rain,0,0
62.9,99.6,69.6,Snow,0,0
61.0,90.4,61.5,Clear,0,0
45.5,88.5,63.8,Clear,0,0
50.8,79.8,59.4,Rain,0,0
45.8,84.4,53.8,Clear,0,0
19.6,94.6,89.3,Clear,0,0
40.5,96.3,69.3,Rain,0,0
29.9,97.3,62.8,Clear,0,0
24.6,86.8,69.1,Clear,0,0
82.1,36.7,45.7,Clear,1,1
58.2,91.0,64.4,Rain,0,0
66.8,79.6,71.1,Clear,0,0
39.1,96.1,68.1,Rain,1,1
44.3,92.5,46.9,Rain,0,1
33.9,100.0,71.8,Clear,0,0
24.5,99.3,75.8,Clear,0,0
30.0,92.1,73.0,Clear,0,0
71.4,58.4,52.4,Rain,1,1
63.4,83.8,64.0,Clear,0,0
54.6,65.8,66.0,Snow,1,0
49.8,85.8,67.0,Clear,0,0
79.8,44.0,59.4,Clear,0,0
22.9,87.1,73.8,Clear,0,0
36.8,85.1,67.6,Rain,1,1
41.4,97.1,84.4,Clear,0,0
70.4,70.0,64.6,Clear,1,1
84.5,35.2,61.7,Rain,1,1
34.1,96.0,85.8,Clear,0,0
76.6,54.2,61.8,Clear,1,1
73.7,70.4,67.0,Rain,0,0
33.1,95.0,58.2,Rain,0,0
44.8,77.6,71.3,Clear,0,0
45.4,100.0,67.2,Clear,0,0
83.5,39.7,70.6,Rain,1,1
30.1,90.4,84.4,Clear,0,0
71.5,55.5,52.3,Rain,0,0
40.4,94.2,74.8,Clear,0,0
67.0,75.5,62.1,Clear,0,0
46.1,100.0,73.3,Clear,0,0
56.8,81.7,54.3,Clear,0,1
73.8,53.4,61.3,Rain,1,1
71.9,71.9,56.2,Clear,0,0
76.1,62.1,59.6,Clear,1,1
22.0,99.8,71.2,Snow,1,0
64.4,86.9,55.6,Clear,1,1
27.4,95.9,88.0,Rain,0,0
45.9,90.7,58.3,Snow,1,0
54.8,94.6,55.5,Snow,0,0
45.0,94.2,68.7,Rain,0,0
52.8,84.7,58.4,Clear,1,1
84.8,44.6,44.4,Snow,0,0
27.1,77.5,77.4,Rain,1,0
63.3,98.3,46.8,Rain,0,0
44.5,75.7,59.3,Clear,0,0
26.9,91.4,97.0,Snow,0,0
28.6,95.4,80.3,Rain,0,0
81.6,40.2,47.1,Rain,1,1
76.9,60.6,60.6,Clear,0,1
78.8,39.7,61.4,Clear,1,1
84.4,36.6,63.4,Snow,1,1
32.0,89.8,73.1,Clear,1,0
41.8,92.8,80.2,Clear,0,0
62.8,81.5,41.7,Rain,0,0
50.4,87.8,56.5,Clear,0,0
46.0,84.4,70.4,Clear,0,0
42.0,86.3,73.7,Clear,0,0
57.8,86.4,55.0,Clear,0,0
56.6,92.1,67.2,Clear,1,1
28.8,90.9,69.4,Clear,0,0
49.6,80.4,64.6,Clear,0,0
55.1,90.1,75.4,Rain,0,1
56.2,84.5,73.8,Snow,0,0
32.1,100.0,64.4,Clear,0,0
67.7,67.4,49.5,Clear,0,1
19.7,85.1,75.2,Clear,0,0
41.8,86.2,70.2,Rain,0,0
70.3,62.4,52.5,Snow,1,1
55.8,84.3,75.3,Clear,0,0
35.5,87.9,76.5,Clear,1,1
64.6,87.3,65.4,Rain,0,0
56.0,82.5,52.1,Rain,1,1
71.3,67.2,70.3,Clear,0,1
67.2,77.1,32.1,Rain,0,0
58.9,85.2,72.0,Rain,0,0
50.7,86.7,76.3,Snow,0,0
26.9,100.0,72.1,Clear,0,0
35.5,86.6,85.7,Snow,0,0
46.1,100.0,68.1,Clear,0,1
58.2,82.0,64.6,Rain,0,0
52.4,75.7,69.6,Clear,1,1
37.3,93.8,104.1,Clear,1,0
18.4,93.0,93.3,Rain,0,0
51.2,92.0,73.7,Clear,0,0
37.1,100.0,63.2,Clear,0,0
67.2,69.6,61.7,Clear,0,0
19.6,100.0,71.2,Clear,0,0
57.2,70.3,72.5,Clear,1,0
81.1,46.2,56.2,Snow,0,0
29.7,88.2,64.1,Clear,0,0
49.6,82.4,68.2,Clear,0,0
24.1,88.7,69.1,Clear,0,0
59.9,89.1,64.7,Clear,0,0
54.9,93.3,56.7,Clear,0,0
45.3,89.3,69.4,Clear,0,0
52.9,79.1,73.5,Clear,0,0
78.1,62.5,55.4,Clear,1,1
31.2,88.7,70.8,Rain,0,0
19.5,82.1,81.4,Rain,1,0
75.7,59.1,63.9,Clear,0,1
56.7,75.7,53.5,Clear,0,0
77.7,58.7,58.7,Rain,1,1
58.0,81.0,77.2,Clear,1,1
72.3,68.6,64.0,Snow,0,0
46.8,99.7,69.1,Clear,0,0
68.2,63.8,66.3,Clear,0,0
79.2,42.7,60.1,Rain,1,1
56.3,84.1,72.2,Rain,0,0
30.1,100.0,54.9,Clear,0,0
36.0,87.5,57.3,Clear,0,0
31.3,89.9,84.7,Clear,1,1
34.5,97.2,58.3,Snow,0,0
38.5,87.2,75.8,Rain,1,1
55.2,86.3,61.6,Clear,0,0
57.4,71.8,54.3,Clear,0,0
46.6,100.0,72.1,Clear,1,1
59.2,72.7,65.5,Clear,0,0
23.5,95.2,98.9,Clear,0,0
23.9,97.4,71.4,Rain,0,0
29.5,100.0,89.8,Clear,0,0
52.7,75.5,69.6,Clear,0,0
32.3,100.0,67.7,Rain,0,0
37.0,98.5,80.4,Clear,0,0
44.8,92.6,74.9,Clear,0,0
72.4,55.6,58.6,Clear,1,1
18.9,100.0,82.3,Clear,0,0
61.5,76.8,56.6,Rain,0,0
62.8,92.2,53.8,Rain,0,0
71.5,57.8,66.2,Clear,0,1
80.5,43.1,52.8,Clear,0,1
19.3,95.0,78.7,Clear,0,0
28.3,88.0,78.7,Clear,0,0
77.4,57.4,58.9,Clear,0,0
48.7,92.0,53.4,Clear,0,0
55.8,94.5,77.7,Clear,0,0
62.4,68.0,63.4,Clear,0,0
63.5,90.3,59.8,Rain,0,0
80.4,64.2,59.3,Rain,1,1
84.8,30.1,55.6,Snow,1,1
66.3,93.4,68.4,Clear,0,0
37.2,90.2,77.7,Rain,0,0
76.9,41.6,63.6,Rain,1,0
21.3,96.2,92.2,Snow,1,0
33.5,100.0,82.6,Clear,0,0
78.1,43.0,54.3,Rain,1,1
35.2,88.3,61.9,Clear,0,0
32.8,98.8,90.8,Rain,0,0
27.3,96.3,73.9,Clear,0,0
75.6,60.5,52.2,Rain,1,1
51.5,88.5,49.2,Rain,0,0
63.2,85.7,65.3,Clear,0,0
34.0,90.1,75.1,Clear,0,0
68.8,74.0,44.5,Clear,1,1
68.9,64.4,64.2,Clear,0,0
38.9,100.0,66.6,Clear,0,0
45.5,83.9,95.9,Clear,0,0
32.0,100.0,68.7,Rain,0,0
83.4,35.1,49.5,Clear,1,1
61.3,84.3,54.0,Rain,0,0
80.6,39.8,67.7,Rain,0,0
38.3,83.7,68.1,Snow,0,0
70.4,54.3,51.8,Rain,1,1
69.3,62.4,66.5,Clear,1,1
64.3,78.9,47.7,Rain,0,0
82.7,40.4,60.4,Clear,0,0
44.4,97.5,87.3,Snow,0,0
26.8,92.9,82.2,Rain,1,1
63.0,74.9,68.4,Rain,0,0
66.9,65.2,69.2,Clear,1,1
56.5,88.4,81.7,Clear,1,0
31.9,100.0,86.6,Rain,0,0
51.8,96.6,70.9,Rain,0,0
38.9,97.3,80.7,Clear,0,0
46.6,93.7,59.7,Snow,0,0
61.2,96.3,70.5,Clear,0,0
67.9,76.8,50.0,Rain,0,0
33.6,98.9,70.1,Rain,0,0
45.2,86.6,38.3,Clear,0,0
36.0,81.9,76.8,Clear,1,1
31.3,89.2,68.2,Rain,0,0
70.5,68.0,70.1,Clear,0,0
78.9,48.3,59.5,Clear,1,1
42.8,100.0,81.3,Rain,0,0
68.3,73.8,49.0,Rain,0,0
78.1,59.2,66.3,Clear,1,1
74.7,54.5,78.4,Clear,0,0
30.2,92.6,82.7,Clear,0,0
82.1,29.6,62.3,Rain,1,1
43.2,84.0,71.6,Clear,0,0
40.7,95.1,65.7,Rain,0,0
22.2,98.4,85.9,Rain,0,0
50.6,94.5,51.9,Clear,0,0
25.3,98.5,72.9,Clear,0,0
34.7,90.5,55.6,Snow,0,0
39.2,100.0,64.5,Clear,0,0
72.2,63.2,64.7,Rain,0,1
76.7,62.5,61.6,Snow,1,1
38.3,88.7,72.4,Snow,0,0
75.5,61.6,58.7,Clear,0,0
75.4,63.6,38.2,Clear,0,0
69.2,72.7,55.8,Snow,1,1
27.8,77.2,69.3,Rain,1,0
64.3,81.6,54.9,Clear,0,0
81.3,51.9,60.7,Clear,0,0
63.7,85.9,53.1,Clear,0,0
40.2,94.7,65.1,Rain,0,0
51.5,72.8,45.7,Clear,0,0
61.3,76.9,59.8,Rain,0,0
52.2,89.6,55.4,Rain,1,1
26.0,100.0,77.6,Rain,0,0
38.9,100.0,62.1,Rain,0,0
71.8,63.8,59.5,Rain,0,0
75.7,58.7,55.5,Clear,0,1
27.2,96.5,93.0,Clear,0,0
81.8,33.0,59.4,Rain,1,1
40.0,73.1,52.8,Clear,1,1
62.4,85.7,49.6,Clear,0,0
68.4,74.5,60.4,Clear,0,0
72.4,58.5,48.9,Clear,1,1
81.4,29.0,30.0,Rain,1,1
39.0,96.7,85.1,Rain,0,0
75.5,53.8,64.2,Clear,0,0
26.8,100.0,81.7,Rain,0,0
65.2,95.5,55.0,Clear,0,0
67.7,57.6,64.4,Rain,1,1
63.4,76.2,54.8,Clear,1,0
34.9,91.6,75.3,Rain,0,0
76.5,65.3,47.4,Clear,1,1
29.3,82.4,90.6,Clear,1,0
21.6,100.0,62.9,Rain,0,0
66.1,79.7,73.1,Clear,1,0
49.9,86.5,67.6,Snow,1,1
74.9,55.9,52.3,Rain,0,1
43.7,86.2,71.4,Clear,0,0
29.3,100.0,82.8,Rain,0,0
74.0,51.0,71.3,Clear,1,1
54.8,88.1,68.4,Clear,0,1
30.7,91.9,66.0,Snow,0,0
66.3,72.1,61.3,Clear,0,0
52.2,100.0,84.5,Rain,1,1
58.5,87.2,77.3,Clear,0,0
48.9,92.6,76.7,Rain,0,0
73.5,69.8,65.7,Clear,1,1
73.6,49.2,64.8,Clear,1,1
65.5,93.9,72.6,Snow,0,0
25.1,77.1,72.6,Clear,1,1
74.2,53.0,44.0,Rain,1,1
63.0,78.3,62.7,Clear,0,0
64.7,86.0,53.1,Clear,0,0
42.3,92.0,59.7,Rain,0,0
76.9,51.3,49.2,Clear,0,0
66.6,77.3,85.4,Clear,0,1
25.5,89.2,78.3,Snow,1,0
45.3,77.1,72.7,Rain,0,0
77.4,57.3,44.0,Clear,0,1
21.2,100.0,60.3,Clear,0,0
82.4,52.1,46.0,Rain,0,1
63.5,75.5,76.2,Snow,1,0
60.3,88.6,66.4,Snow,0,1
36.1,90.5,78.7,Rain,0,0
34.7,100.0,80.7,Clear,0,0
81.1,50.7,48.8,Snow,1,1
38.0,93.7,85.9,Rain,1,0
70.0,66.6,52.9,Clear,0,1
44.3,97.2,83.5,Clear,0,0
27.3,100.0,80.7,Clear,0,0
18.7,94.2,61.8,Rain,1,0
54.5,74.8,57.9,Clear,0,0
83.4,34.8,36.0,Clear,1,1
42.7,100.0,81.7,Clear,0,0
41.9,99.6,70.2,Clear,0,0
41.1,81.9,48.5,Clear,0,0
52.9,76.7,69.8,Rain,0,0
47.5,98.4,62.8,Clear,0,0
77.0,43.4,41.6,Snow,1,1
51.9,90.5,83.2,Rain,0,0
52.0,81.5,67.5,Snow,1,1
27.3,100.0,73.4,Rain,0,0
83.8,29.8,49.7,Clear,1,1
34.7,100.0,58.2,Clear,0,0
22.9,99.5,65.0,Clear,0,0
62.4,84.2,75.1,Snow,0,0
57.9,68.3,59.3,Clear,0,0
45.8,71.3,69.1,Clear,0,1
46.3,86.9,48.2,Rain,0,0
70.6,69.7,45.8,Snow,0,0
31.1,85.8,80.9,Rain,0,0
73.0,53.4,61.8,Rain,0,0
61.5,87.1,80.1,Clear,0,0
46.1,93.3,82.2,Rain,0,0
48.7,86.6,65.4,Clear,1,1
35.2,99.4,77.9,Rain,0,0
68.4,63.7,56.7,Clear,1,0
52.4,83.4,86.8,Clear,0,0
39.5,100.0,82.9,Snow,0,0
57.9,84.6,65.7,Clear,0,1
84.7,34.9,55.3,Rain,1,1
47.2,100.0,82.8,Rain,0,0
79.7,34.8,61.1,Rain,1,1
41.1,97.1,86.3,Clear,0,0
21.7,100.0,56.6,Clear,0,0
31.7,91.9,79.1,Rain,1,0
46.1,95.7,63.6,Rain,0,0
32.7,86.3,91.7,Clear,1,1
18.0,94.5,95.5,Clear,0,0
79.3,49.9,55.8,Clear,1,1
74.5,64.7,72.7,Snow,1,1
67.7,83.6,77.9,Clear,1,1
29.2,100.0,76.2,Clear,0,0
26.1,96.2,101.5,Rain,0,0
22.5,100.0,77.9,Clear,0,0
66.5,74.8,58.5,Snow,0,1
80.2,51.9,63.8,Clear,1,1
46.8,90.1,64.9,Clear,0,0
26.0,100.0,77.7,Clear,0,0
52.3,89.7,80.4,Clear,0,0
41.4,77.8,70.8,Clear,1,1
43.1,81.0,53.0,Clear,0,0
59.6,84.2,67.0,Clear,0,0
66.2,64.9,53.8,Rain,1,1
25.4,100.0,85.7,Clear,1,0
20.4,100.0,86.0,Snow,0,0
84.6,36.7,68.1,Rain,1,1
33.6,84.8,82.8,Clear,1,0
21.6,100.0,89.5,Clear,0,0
30.7,100.0,68.2,Clear,0,0
20.6,100.0,87.0,Clear,0,0
44.3,93.6,89.2,Clear,0,0
71.8,66.6,51.6,Clear,1,0
40.9,95.1,88.9,Rain,0,0
47.8,87.1,62.6,Clear,0,0
63.3,81.6,53.4,Clear,0,0
52.1,93.6,69.3,Clear,0,0
75.7,74.2,64.1,Rain,0,1
76.0,43.5,65.9,Clear,1,1
18.7,98.9,70.1,Rain,0,0
70.1,59.4,63.5,Clear,1,1
48.9,100.0,60.8,Snow,0,1
84.3,30.3,38.6,Clear,1,1
50.4,75.5,57.8,Snow,1,1
84.1,40.4,46.0,Rain,1,1
68.6,86.6,65.0,Clear,0,0
34.7,98.6,84.9,Clear,1,0
54.1,87.2,50.8,Clear,0,0
84.5,37.7,56.9,Snow,1,1
75.5,67.4,45.3,Rain,0,0
24.5,90.4,83.7,Clear,0,1
65.3,79.5,54.8,Clear,0,0
41.2,87.1,60.2,Clear,0,0
18.5,90.5,87.8,Rain,0,0
45.0,86.6,63.3,Rain,0,0
33.7,100.0,70.5,Clear,0,0
72.9,66.9,35.9,Clear,0,0
40.6,96.1,80.4,Clear,0,0
73.4,62.1,66.0,Clear,0,0
18.0,100.0,80.0,Clear,0,0
38.6,85.3,56.5,Clear,0,0
34.2,91.1,85.6,Clear,0,0
33.6,95.3,67.1,Snow,0,0
22.6,100.0,73.6,Rain,0,0
30.5,97.5,98.1,Snow,1,1
55.2,84.0,58.1,Clear,0,1
37.5,89.2,79.6,Rain,1,0
46.0,100.0,74.4,Rain,0,0
43.3,97.2,73.8,Clear,0,0
76.7,56.5,59.3,Clear,0,0
78.7,46.6,59.5,Rain,1,1
51.0,83.2,69.5,Snow,1,0
40.1,90.1,70.6,Clear,0,0
25.2,99.5,92.3,Clear,1,0
81.9,25.6,41.3,Rain,1,1
22.0,85.8,88.6,Snow,0,0
37.9,86.9,80.2,Rain,0,0
38.0,93.7,79.0,Clear,0,0
39.5,89.5,82.6,Clear,0,0
29.0,100.0,74.7,Clear,0,0
70.5,56.2,40.3,Rain,0,0
26.2,90.7,76.0,Rain,0,0
60.5,95.1,53.1,Clear,0,0
26.3,97.7,69.4,Clear,0,0
22.7,100.0,65.7,Snow,0,0
78.9,64.2,50.9,Rain,0,1
30.7,89.4,68.9,Snow,1,0
73.0,61.1,34.2,Clear,0,1
54.5,83.2,72.4,Rain,0,0
23.2,82.3,100.1,Rain,1,0
82.0,37.9,60.5,Clear,1,1
34.5,100.0,71.4,Snow,0,0
75.6,60.1,56.4,Clear,0,1
29.3,100.0,71.3,Rain,0,0
75.2,53.7,58.0,Snow,1,1
18.9,94.4,79.3,Clear,0,0
52.3,96.4,57.9,Rain,0,0
69.6,66.3,76.2,Clear,1,1
80.6,46.0,40.1,Rain,0,0
78.9,49.1,62.8,Rain,1,1
72.9,73.9,57.0,Rain,0,0
77.5,59.0,75.2,Rain,1,1
31.3,84.3,78.1,Clear,0,0
37.0,82.9,68.8,Clear,0,0
37.4,96.9,69.8,Clear,0,0
43.3,89.4,70.3,Rain,0,0
44.4,85.8,58.0,Clear,0,0
54.5,93.5,57.7,Rain,0,0
28.7,97.2,57.9,Clear,0,0
64.3,81.9,52.2,Rain,0,0
29.2,100.0,76.4,Clear,0,0
38.8,88.7,74.7,Rain,1,0
51.7,99.1,46.7,Rain,0,0
71.4,59.6,57.3,Snow,1,1
67.5,80.3,65.8,Rain,1,1
61.3,94.2,61.1,Rain,0,0
28.4,84.8,69.5,Snow,0,0
54.7,82.6,61.2,Rain,0,0
23.9,100.0,72.2,Clear,0,0
43.3,99.1,63.5,Rain,0,0
45.7,87.5,70.7,Rain,0,0
20.7,93.1,102.0,Clear,0,0
36.4,100.0,65.2,Rain,0,0
82.0,49.8,51.2,Rain,1,1
81.9,31.3,53.9,Snow,1,1
41.6,80.9,63.7,Snow,1,1
20.9,100.0,89.8,Clear,1,0
30.0,100.0,51.5,Clear,1,0
44.3,87.1,64.2,Clear,0,0
81.5,47.0,62.8,Clear,0,1
27.5,90.5,73.3,Rain,0,0
69.2,54.3,51.3,Clear,1,0
25.3,93.7,81.5,Rain,0,0
83.7,36.7,62.8,Rain,1,1
43.6,87.6,71.9,Rain,0,0
69.9,60.1,51.2,Clear,0,0
41.0,76.3,75.4,Clear,1,0
60.1,79.1,59.2,Clear,0,0
30.9,100.0,82.3,Clear,0,0
27.8,100.0,90.9,Snow,0,0
80.9,52.7,30.0,Rain,0,0
79.5,39.9,56.5,Clear,1,1
77.5,42.1,38.9,Rain,1,1
59.9,87.2,87.7,Clear,0,0
72.2,69.1,53.7,Rain,1,1
22.6,100.0,85.6,Clear,0,0
40.4,74.9,70.7,Rain,0,0
39.0,84.7,63.6,Clear,0,0
60.6,82.7,53.7,Clear,1,1
41.8,94.4,86.3,Clear,0,0
27.9,100.0,85.6,Clear,0,0
58.0,85.2,83.5,Rain,0,0
72.6,65.7,58.7,Clear,1,1
43.6,90.4,72.6,Rain,0,0
26.9,100.0,73.8,Rain,0,0
31.2,97.2,71.9,Rain,0,0
33.9,94.2,63.2,Rain,0,0
38.1,89.8,72.8,Clear,0,0
61.1,83.4,54.9,Clear,0,0
58.3,87.8,68.3,Snow,1,1
